xs_file = HMF001_400mg.xml 
G = 400 
I = 4 
N = 2 
P = 1 

# COMMENTS
cs, recomp_F=6, recomp_S=[2, 16, 16, 16, 16, 16, 16, 16, 16]

# TIMING
runtime = 22.45 

# RESULTS
k = 1.10314794688430 
phi_array = np.array([
3.32803842983871e-02, 2.87087501324235e-02, 2.05080975564556e-02, 9.93787673626219e-03],
3.09842803899181e-02, 2.67232397283600e-02, 1.90808212513342e-02, 9.22925295427444e-03],
2.88325875451380e-02, 2.48629969284536e-02, 1.77442853448107e-02, 8.56721681268124e-03],
2.67191571766431e-02, 2.30368541667868e-02, 1.64342091255371e-02, 7.92123638981301e-03],
2.46777895387008e-02, 2.12736454477218e-02, 1.51704889364447e-02, 7.30019938287718e-03],
2.27005403462686e-02, 1.95664762446216e-02, 1.39481750022936e-02, 6.70141891763264e-03],
2.08297442289967e-02, 1.79517414793790e-02, 1.27930118328185e-02, 6.13703613245190e-03],
1.91094616672487e-02, 1.64672820044424e-02, 1.17316703140557e-02, 5.61998595438724e-03],
1.77401877095432e-02, 1.52849626054537e-02, 1.08848147457775e-02, 5.20578817527469e-03],
1.63848685585812e-02, 1.41151179370872e-02, 1.00478203001695e-02, 4.79783260872015e-03],
1.49877815120876e-02, 1.29101042472002e-02, 9.18737813854433e-03, 4.38066966383073e-03],
1.36570284334041e-02, 1.17626803316189e-02, 8.36871894819744e-03, 3.98485062971718e-03],
1.23662603625601e-02, 1.06503172134854e-02, 7.57621693820867e-03, 3.60315758458516e-03],
1.12542628112168e-02, 9.69188120527377e-03, 6.89300767421193e-03, 3.27406034447596e-03],
1.02176820954967e-02, 8.79854536354947e-03, 6.25642566715252e-03, 2.96804006311486e-03],
9.26466262563547e-03, 7.97747495660216e-03, 5.67184052802978e-03, 2.68773171907884e-03],
8.41626398223043e-03, 7.24651881175323e-03, 5.15132442476084e-03, 2.43833350929807e-03],
7.64423483806123e-03, 6.58143635239569e-03, 4.67787997175633e-03, 2.21188459347537e-03],
7.00658605571193e-03, 6.03195363214628e-03, 4.28635004195206e-03, 2.02441929107973e-03],
6.41588095812337e-03, 5.52299162484821e-03, 3.92385662959604e-03, 1.85126602955841e-03],
5.85762023716791e-03, 5.04207708626797e-03, 3.58153720065267e-03, 1.68806940709584e-03],
5.30237740115742e-03, 4.56395376409821e-03, 3.24161681437923e-03, 1.52628401211317e-03],
4.78655926833336e-03, 4.11990400843711e-03, 2.92612600418359e-03, 1.37656481830471e-03],
4.33460571561460e-03, 3.73081952719261e-03, 2.64963961692196e-03, 1.24539662797899e-03],
3.91096737808558e-03, 3.36616065417271e-03, 2.39062229184228e-03, 1.12278128951338e-03],
3.51936977351433e-03, 3.02915883217277e-03, 2.15141558081323e-03, 1.00975470476214e-03],
3.14280631572116e-03, 2.70516652470074e-03, 1.92159166529157e-03, 9.01372157713880e-04],
2.83601068770961e-03, 2.44115400954422e-03, 1.73417592388106e-03, 8.12958247424515e-04],
2.55468143894121e-03, 2.19906015876141e-03, 1.56235053411450e-03, 7.31995933600387e-04],
2.31824713362078e-03, 1.99554506581016e-03, 1.41776607145079e-03, 6.63826719262265e-04],
2.09947858395228e-03, 1.80723278336672e-03, 1.28400142700155e-03, 6.00791336531305e-04],
1.86522262730324e-03, 1.60560926715208e-03, 1.14093435869641e-03, 5.32734449318523e-04],
1.68131509341437e-03, 1.44733453846466e-03, 1.02850839491732e-03, 4.79719656207232e-04],
1.50797322275698e-03, 1.29820418486565e-03, 9.22712460708119e-04, 4.30443044422560e-04],
1.39232459161138e-03, 1.19862066585646e-03, 8.51856531104278e-04, 3.97182208715339e-04],
1.21104575749337e-03, 1.04273177327650e-03, 7.41524393043480e-04, 3.45986747324345e-04],
1.08204963972115e-03, 9.31728476375610e-04, 6.62806577966023e-04, 3.08660071139609e-04],
1.01668310822478e-03, 8.75393750451913e-04, 6.22478000402068e-04, 2.89815558266931e-04],
9.14043841224393e-04, 7.87030555172318e-04, 5.59726576504901e-04, 2.60580106203603e-04],
8.08954269969543e-04, 6.96609075745654e-04, 4.95629720159772e-04, 2.30631101268499e-04],
7.10126330848842e-04, 6.11591618968725e-04, 4.35387395082454e-04, 2.02484708801275e-04],
6.22292319320795e-04, 5.36018160215903e-04, 3.81823706678189e-04, 1.77359314088465e-04],
5.87698761917132e-04, 5.06209947078819e-04, 3.60439825672071e-04, 1.67455613189931e-04],
5.34111955683008e-04, 4.60041719706506e-04, 3.27582812452259e-04, 1.52081094530655e-04],
4.63078689393766e-04, 3.98906909863739e-04, 2.84257092209268e-04, 1.31830104401485e-04],
4.20964478871976e-04, 3.62662368593599e-04, 2.58467956641437e-04, 1.19911164891103e-04],
3.84284802111028e-04, 3.31069387562400e-04, 2.35939089758846e-04, 1.09542150498857e-04],
3.25065833606036e-04, 2.80084372707959e-04, 1.99824902441559e-04, 9.25816551262041e-05],
2.96105819584268e-04, 2.55163916670818e-04, 1.82062247323596e-04, 8.44296472445598e-05],
2.68059277622094e-04, 2.30994331794316e-04, 1.64859619248364e-04, 7.62947991184850e-05],
2.52740727664806e-04, 2.17790385152302e-04, 1.55347714058144e-04, 7.19874089498786e-05],
2.22002669103996e-04, 1.91308342927711e-04, 1.36544126085989e-04, 6.32153247125571e-05],
1.92731483050168e-04, 1.66113492372099e-04, 1.18653834637417e-04, 5.49993580349235e-05],
1.78108108010025e-04, 1.53512877186479e-04, 1.09658489345807e-04, 5.07629735643054e-05],
1.61281606088836e-04, 1.39011708149745e-04, 9.93148087275648e-05, 4.59313635137897e-05],
1.37067942137438e-04, 1.18150392514926e-04, 8.45241143997883e-05, 3.89857611407697e-05],
1.22030302129888e-04, 1.05209867942321e-04, 7.52906051761085e-05, 3.48165967600746e-05],
1.11419579897962e-04, 9.60700017121921e-05, 6.87539387059371e-05, 3.18713925620895e-05],
1.02346082791393e-04, 8.82443868658146e-05, 6.31589121827229e-05, 2.92500101651376e-05],
8.97485447735059e-05, 7.73850503186058e-05, 5.54294745566304e-05, 2.56353660076650e-05],
7.76499626017941e-05, 6.69602971216713e-05, 4.80106821834686e-05, 2.22025977681001e-05],
6.89266521846409e-05, 5.94452969683284e-05, 4.26444746199225e-05, 1.97428199703244e-05],
6.01095277460144e-05, 5.18409061997885e-05, 3.72337320058494e-05, 1.72031855323463e-05],
5.49276781338209e-05, 4.73777932346105e-05, 3.40258277741156e-05, 1.57398769157007e-05],
4.94007211642192e-05, 4.26106173339568e-05, 3.06128234328939e-05, 1.41573220375081e-05],
4.26157793674934e-05, 3.67593632462671e-05, 2.64373811972933e-05, 1.22324204274174e-05],
4.05411268276812e-05, 3.49742694417799e-05, 2.51353401345998e-05, 1.16448119239284e-05],
3.60278541486733e-05, 3.10799323026841e-05, 2.23467641588287e-05, 1.03551794731911e-05],
3.18290827304802e-05, 2.74590901190016e-05, 1.97553821768708e-05, 9.16256385514214e-06],
2.79313976443284e-05, 2.40931947971263e-05, 1.73601686252842e-05, 8.01891223993696e-06],
2.40399346628492e-05, 2.07388387261183e-05, 1.49552079298079e-05, 6.92374143683952e-06],
2.29725250497275e-05, 1.98208551453564e-05, 1.42823117336359e-05, 6.61707249897108e-06],
1.76143360776855e-05, 1.51941124188336e-05, 1.09798681770118e-05, 5.10523500409472e-06],
1.62796973145411e-05, 1.40434066166163e-05, 1.01545500557129e-05, 4.71225470315603e-06],
1.39940402867313e-05, 1.20674464852264e-05, 8.74280913651690e-06, 4.04587279672849e-06],
1.32394081187618e-05, 1.14208366466660e-05, 8.26606684162785e-06, 3.83146992910622e-06],
1.14550691078688e-05, 9.87863218669287e-06, 7.15951616692234e-06, 3.31607093859661e-06],
1.07328440426922e-05, 9.25784415622436e-06, 6.70587294764239e-06, 3.10819662862150e-06],
1.10128017194974e-05, 9.50426093606597e-06, 6.86341580438384e-06, 3.19207864007474e-06],
8.24273769248334e-06, 7.10469387185540e-06, 5.15769988399218e-06, 2.38625566242071e-06],
7.30898788008891e-06, 6.30185262355181e-06, 4.57617362502075e-06, 2.12331573800012e-06],
7.01061604031600e-06, 6.04644375168826e-06, 4.38671517044967e-06, 2.03602683312708e-06],
5.80795058162717e-06, 5.00487953851022e-06, 3.64151604372482e-06, 1.68615050556896e-06],
4.90473928670944e-06, 4.22540669013492e-06, 3.07865152599385e-06, 1.42910434132586e-06],
4.40718516658353e-06, 3.79707758313612e-06, 2.76693654806528e-06, 1.28688158451183e-06],
4.66388106809678e-06, 4.02154256836187e-06, 2.92306153101420e-06, 1.35565529146662e-06],
4.04679293005339e-06, 3.48776707633396e-06, 2.53841980639415e-06, 1.17597446232218e-06],
3.65895529532247e-06, 3.15484171251943e-06, 2.29391736256905e-06, 1.06769567320956e-06],
3.38484851026760e-06, 2.91821384140263e-06, 2.12239374149451e-06, 9.86555300802958e-07],
2.64172467626944e-06, 2.27381132764340e-06, 1.66103831483869e-06, 7.70828871460984e-07],
2.25030104566585e-06, 1.93612450452045e-06, 1.41652612221737e-06, 6.58784546644092e-07],
2.09472963607149e-06, 1.80339614732239e-06, 1.31792930552630e-06, 6.14427011716884e-07],
1.94141564485404e-06, 1.67167587508315e-06, 1.22123015337861e-06, 5.69551662495001e-07],
1.85037774750736e-06, 1.59327321286481e-06, 1.16403381436475e-06, 5.41293722200585e-07],
1.34912222072362e-06, 1.15853659009362e-06, 8.50802184010611e-07, 3.96361840592861e-07],
1.38507224344947e-06, 1.19179407611208e-06, 8.72426378497366e-07, 4.07152399855880e-07],
1.21232660387611e-06, 1.04215843732137e-06, 7.64235820483785e-07, 3.56049589300227e-07],
8.90888533324024e-07, 7.63934977864973e-07, 5.62380376154289e-07, 2.63242437330687e-07],
1.00770571237657e-06, 8.66716331099387e-07, 6.35152574743176e-07, 2.96958312230407e-07],
1.00348250337437e-06, 8.63763261793325e-07, 6.31910367595051e-07, 2.94852203967523e-07],
8.81073674885647e-07, 7.58330360686335e-07, 5.54820606163453e-07, 2.59434169407280e-07],
9.62996645274109e-07, 8.30018565608584e-07, 6.05220137221571e-07, 2.82334546202120e-07],
7.97242176073694e-07, 6.86454553028467e-07, 5.01695879878386e-07, 2.33915751645484e-07],
5.72643368854146e-07, 4.91205293069902e-07, 3.61553998672147e-07, 1.68509598311202e-07],
4.55390847270167e-07, 3.90133569995892e-07, 2.87715145374088e-07, 1.34822528489545e-07],
5.86969232532963e-07, 5.05471229761343e-07, 3.69568596786619e-07, 1.73043970400778e-07],
5.51623193447114e-07, 4.74847606106620e-07, 3.47407988486283e-07, 1.61909175483223e-07],
4.13745371691684e-07, 3.55031936229332e-07, 2.61257648787590e-07, 1.21688854660190e-07],
3.26862270576313e-07, 2.80282427458788e-07, 2.06464841179398e-07, 9.68832612420285e-08],
2.77190046637853e-07, 2.37222152317659e-07, 1.75216818120965e-07, 8.22108261378295e-08],
2.60205414386691e-07, 2.22735145069571e-07, 1.64502704331396e-07, 7.71290329800683e-08],
1.96123873860764e-07, 1.67444324943682e-07, 1.23988640661565e-07, 5.84490550987836e-08],
2.40385162100023e-07, 2.06092169367631e-07, 1.51927707158203e-07, 7.11339589616959e-08],
1.71598051924016e-07, 1.46462309110755e-07, 1.08512327314723e-07, 5.10022895950472e-08],
2.57383698785658e-07, 2.21211219277104e-07, 1.62536158165931e-07, 7.56194317027363e-08],
1.49682523642051e-07, 1.28013852292869e-07, 9.46184423543307e-08, 4.45217767183008e-08],
1.36640003782479e-07, 1.16796349383363e-07, 8.64031739531929e-08, 4.06665995461509e-08],
1.39100435933191e-07, 1.19163511696619e-07, 8.79284285540404e-08, 4.13411579579406e-08],
1.42819285599032e-07, 1.22533051084928e-07, 9.02416687816586e-08, 4.23089866622419e-08],
1.12926635945914e-07, 9.66176483640608e-08, 7.14098661013305e-08, 3.35237096313317e-08],
7.79128274800511e-08, 6.63521740547151e-08, 4.92573239932954e-08, 2.32967916321296e-08],
8.65924685088595e-08, 7.40379803724457e-08, 5.47569145694965e-08, 2.58211735411119e-08],
9.27002213730786e-08, 7.94382101021804e-08, 5.86040442094174e-08, 2.75248521698897e-08],
7.78633923105904e-08, 6.65810138982433e-08, 4.92501969956142e-08, 2.31226369855971e-08],
6.85726229301757e-08, 5.85368825305888e-08, 4.33906885919580e-08, 2.03564501158713e-08],
6.88025747762111e-08, 5.88883466826283e-08, 4.35199855912493e-08, 2.04180065590467e-08],
3.32219953816827e-08, 2.81327839475863e-08, 2.09624667108915e-08, 9.99534054250857e-09],
4.30777826265322e-08, 3.67071880468154e-08, 2.72405162698245e-08, 1.28925887747782e-08],
4.87177406841259e-08, 4.17147732372819e-08, 3.07999688416064e-08, 1.45353158326180e-08],
4.05533498616442e-08, 3.46049661853113e-08, 2.56536470935679e-08, 1.20829355052988e-08],
3.53876827144495e-08, 3.01897067105385e-08, 2.23838438170648e-08, 1.05677381422309e-08],
5.65680607616629e-08, 4.86854392047379e-08, 3.56693489358541e-08, 1.66937985701635e-08],
4.84557674636302e-08, 4.16482329479342e-08, 3.05863400296482e-08, 1.42785434681096e-08],
2.66789837925141e-08, 2.27304123892475e-08, 1.68707631769572e-08, 7.94374876739286e-09],
1.01247771149055e-08, 8.53457540227418e-09, 6.36279609837273e-09, 3.08450943374580e-09],
1.75209494727795e-08, 1.48807580793920e-08, 1.10709203769425e-08, 5.27025401160119e-09],
8.27054066953369e-09, 6.97568252206354e-09, 5.19790628672566e-09, 2.52586837301338e-09],
1.06596083564079e-08, 9.01209570419979e-09, 6.71878018935550e-09, 3.23114698936205e-09],
1.41982304662185e-08, 1.20653225355123e-08, 8.97509910687807e-09, 4.26584604648355e-09],
8.65700318608224e-09, 7.31291478613079e-09, 5.45530981074951e-09, 2.62328290514230e-09],
9.64956880201957e-09, 8.17303583896004e-09, 6.09127320130700e-09, 2.91328166769615e-09],
1.47873319335487e-08, 1.26155850668709e-08, 9.36158242731516e-09, 4.40091114867564e-09],
5.74112409620015e-09, 4.83707792071375e-09, 3.61250905968108e-09, 1.73674801359280e-09],
9.00874326294124e-09, 7.67486520297194e-09, 5.69519942109531e-09, 2.71546128448318e-09],
8.78286501369248e-09, 7.47048240603219e-09, 5.55505185333101e-09, 2.63561534000977e-09],
1.78221102100406e-08, 1.53693038677890e-08, 1.12101297274317e-08, 5.29540761803316e-09],
8.37994758279221e-09, 7.14376330671075e-09, 5.29763185226411e-09, 2.50035285222642e-09],
5.81806927274977e-09, 4.93620919826541e-09, 3.67667453229771e-09, 1.75088542460809e-09],
3.19091143155375e-09, 2.69122172983131e-09, 2.00777402289772e-09, 9.72647502891363e-10],
1.89484963559380e-09, 1.59823358215021e-09, 1.18846624623168e-09, 5.84515199538863e-10],
1.17362390365434e-08, 1.01167322318483e-08, 7.38627828554850e-09, 3.47327263928268e-09],
2.12238827231598e-09, 1.78956431752133e-09, 1.33233046039235e-09, 6.45688112549667e-10],
2.32040686018854e-09, 1.95578109880773e-09, 1.46001284745190e-09, 7.06964113771313e-10],
2.42532990705315e-09, 2.05089715583216e-09, 1.52893097316596e-09, 7.37796852750823e-10],
5.93643975434181e-09, 5.10142580736739e-09, 3.74994954546106e-09, 1.77165353309798e-09],
2.96057670701385e-09, 2.51288448591626e-09, 1.87113103370917e-09, 8.89948891437158e-10],
2.72797587952619e-09, 2.31798334434005e-09, 1.72487391796588e-09, 8.22319261632622e-10],
3.36023516808856e-09, 2.86852681485843e-09, 2.12716306511549e-09, 1.00572546804935e-09],
1.14794227548053e-09, 9.68287750680520e-10, 7.21738533632767e-10, 3.51389059972978e-10],
2.09177259125252e-09, 1.77546341875775e-09, 1.32247373129662e-09, 6.30254092622138e-10],
6.72345605923160e-10, 5.67412008086829e-10, 4.21740542974369e-10, 2.07634135315041e-10],
9.67158961305758e-10, 8.15985023224161e-10, 6.08508529734692e-10, 2.95618375298818e-10],
2.81370346441259e-09, 2.41578139909358e-09, 1.77842940697481e-09, 8.39289857741618e-10],
1.85981850580893e-09, 1.58663825239638e-09, 1.17708307383354e-09, 5.56164040344375e-10],
1.31682229710007e-09, 1.11848780220103e-09, 8.32724799741155e-10, 3.96279047553508e-10],
3.47081842417061e-10, 2.93270748687266e-10, 2.17552255951442e-10, 1.07660773295824e-10],
1.83944517834413e-10, 1.56352776106843e-10, 1.15164319990347e-10, 5.78917621247866e-11],
1.70864167170840e-09, 1.46849076620283e-09, 1.07927621469306e-09, 5.10613617261898e-10],
3.28492060301017e-09, 2.83795558108754e-09, 2.05360809875728e-09, 9.68039738014802e-10],
1.28582580800146e-09, 1.10007576647257e-09, 8.12503602121069e-10, 3.80327207401830e-10],
4.90194169434938e-10, 4.14310791282611e-10, 3.09138888828004e-10, 1.48818369577308e-10],
2.02565631654226e-10, 1.70961659528954e-10, 1.27013598069028e-10, 6.27259809727138e-11],
3.54157416804349e-10, 2.99259251891206e-10, 2.23188018984821e-10, 1.07995211268037e-10],
7.31208091275220e-10, 6.25528158885985e-10, 4.62854930085086e-10, 2.18882937490571e-10],
6.57247064177015e-10, 5.62197400196049e-10, 4.16160264787773e-10, 1.96357043335861e-10],
2.63684962996350e-10, 2.22403507577779e-10, 1.66161904357441e-10, 8.00365815723063e-11],
2.19428657206287e-10, 1.85255481635391e-10, 1.38261392373116e-10, 6.69485235588524e-11],
9.51784228850581e-10, 8.21605692479571e-10, 5.97477662347994e-10, 2.81662654949421e-10],
1.20320283391786e-09, 1.03952675806721e-09, 7.50263252529051e-10, 3.52638767912033e-10],
1.20036478728935e-09, 1.03667429409386e-09, 7.46006086684833e-10, 3.49713977625273e-10],
6.51946420930355e-10, 5.62025166925417e-10, 4.08602695005416e-10, 1.89448284201682e-10],
7.06115246915559e-11, 5.96394526792838e-11, 4.42936009650746e-11, 2.16004200435078e-11],
1.58576990898527e-10, 1.34884920657570e-10, 1.00280780932444e-10, 4.76658611406462e-11],
9.04552816148811e-11, 7.64057250105193e-11, 5.70098492321106e-11, 2.74009116246304e-11],
1.01765209810964e-10, 8.62891407861784e-11, 6.42625904511031e-11, 3.06786413866304e-11],
1.47181014238688e-10, 1.25924526527843e-10, 9.30806379636296e-11, 4.38211469156500e-11],
2.15564412948768e-10, 1.85731514697319e-10, 1.35706534836151e-10, 6.33967745537773e-11],
1.87049276905650e-10, 1.61167755377213e-10, 1.17621024101078e-10, 5.47262883380011e-11],
1.29200507690457e-10, 1.11221765219857e-10, 8.12023473570586e-11, 3.76583969617849e-11],
1.02318136673882e-10, 8.79555531891120e-11, 6.43933255727332e-11, 2.99098160650849e-11],
5.75932198742274e-11, 4.91205343593006e-11, 3.63333663232775e-11, 1.69995068743687e-11],
2.58120300568801e-11, 2.18081853490620e-11, 1.62203946674964e-11, 7.76273023320421e-12],
5.30233729108357e-11, 4.53907902729990e-11, 3.34544420681547e-11, 1.56650816841674e-11],
5.40759868050641e-11, 4.63761458578977e-11, 3.41053534193685e-11, 1.59081558365831e-11],
4.88138335609827e-11, 4.18543336256756e-11, 3.07876512119232e-11, 1.43529456121152e-11],
4.26299943043169e-11, 3.65253611616050e-11, 2.68946252357199e-11, 1.25446388989094e-11],
3.62203818361033e-11, 3.09953410924996e-11, 2.28583777247199e-11, 1.06751973717393e-11],
2.89487213012616e-11, 2.47133769310480e-11, 1.82733663162655e-11, 8.55755070121989e-12],
2.02739051493424e-11, 1.72252592105073e-11, 1.27874348239621e-11, 6.02985762734477e-12],
1.21276381585641e-11, 1.02416447857447e-11, 7.62454201952196e-12, 3.64348035506319e-12],
5.06552617061941e-12, 4.27697546621044e-12, 3.16739065236739e-12, 1.55321118377816e-12],
3.60936310417295e-12, 3.05491541553648e-12, 2.25486904485170e-12, 1.11453261498242e-12],
4.42973218042140e-12, 3.73950688020448e-12, 2.76994948514225e-12, 1.35794176553243e-12],
5.21455889034453e-12, 4.39638978886554e-12, 3.26503763349202e-12, 1.58815579547962e-12],
5.48015756282378e-12, 4.61948144392844e-12, 3.43451000024569e-12, 1.66314501693858e-12],
5.36400571604441e-12, 4.52179950598923e-12, 3.36329832032017e-12, 1.62520289788848e-12],
5.03954187256802e-12, 4.24837730707625e-12, 3.16034451229132e-12, 1.52603340056432e-12],
